,continent,date,Cancel public events,Close public transport,Contact tracing,Containment and Health Index,Debt/contract relief,Emergency investment in health care,Fiscal measures,Income support,International support,International travel controls,Investment in Vaccines,Public information campaigns,Restrictions on gatherings,Restrictions on internal movement,School closures,Stay at home requirements,Stringency Index,Testing policy,Workplace Closures,active_cases,aged_65_older,aged_70_older,cardiovasc_death_rate,case_fatality_ratio,deaths_per_100k,diabetes_prevalence,extreme_poverty,female_smokers,gdp_per_capita,gm_Grocery & Pharmacy,gm_Parks,gm_Residential,gm_Retail & Recreation,gm_Transit Stations,gm_Workplaces,handwashing_facilities,herd_immunity_threshold,hospital_beds_per_thousand,human_development_index,infected_per_100k,latitude,life_expectancy,longitude,male_smokers,median_age,mortality_rate,new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,new_recovered,new_recovered_smoothed,new_tests,new_tests_smoothed,percent_increase_cases,percent_pop_affected,population,population_density,positive_rate,recovered_percent,stringency_index,tests_per_case,total_cases,total_deaths,total_recovered,total_tests
785,Europe,2020-09-03,52.0,10.0,70.0,2040.17,56.0,0.0,93543351.0,60.0,0.0,99.0,0.0,78.0,99.0,17.0,47.0,16.0,1774.9800000000002,89.0,56.0,1427437.0,708.7850000000002,459.07399999999984,9436.536,2.010643258695872,1061.110641607486,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,52.99899999999999,0.0,0.0,-767.858,281.86199999999997,501499160.69999987,222.078,36.337999999999994,26768.19596146956,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,201.06432586958715,36241.0,31555.571,396.0,336.144,14047.0,11428.857142857145,1059001.0,1208154.0,inf,26.768195961469548,748506210.0,30081.702,0.8630000000000002,2958.83814870192,1773.6000000000004,3105.026000000001,3671007.0,208814.0,2033138.0,90752951.0
786,Europe,2020-09-04,52.0,10.0,70.0,2039.0400000000002,56.0,0.0,0.0,60.0,0.0,99.0,0.0,78.0,99.0,15.0,47.0,16.0,1769.8900000000003,90.0,56.0,1452247.0,708.7850000000002,459.07399999999984,9436.536,1.9966495718418802,1063.8775697238916,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,45.145,0.0,0.0,-744.4250000000002,281.86199999999997,501499160.69999987,222.078,36.337999999999994,26969.960852060318,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,199.66495718418793,38372.0,32516.571,512.0,364.002,13049.0,11529.857142857143,1036478.0,1215483.0,inf,26.969960852060318,748506210.0,30081.702,0.8930000000000001,2953.373771341274,1767.1200000000003,3028.830999999999,3709379.0,209326.0,2046187.0,79494059.0
787,Europe,2020-09-05,52.0,10.0,70.0,2039.0400000000002,56.0,0.0,0.0,60.0,9247426.0,99.0,0.0,78.0,99.0,15.0,47.0,16.0,1769.8900000000003,90.0,56.0,1468717.0,708.7850000000002,459.07399999999984,9436.536,1.9785163669614367,1065.7657268295065,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,42.858000000000004,0.0,0.0,-729.0019999999997,281.86199999999997,501499160.69999987,222.078,36.337999999999994,27222.900700519946,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,197.85163669614363,30990.0,33137.433000000005,271.0,360.429,14236.0,11672.428571428569,886161.0,1225243.0,inf,27.222900700519958,748506210.0,30081.702,0.9000000000000002,2954.2274300996855,1767.1200000000003,3001.5190000000002,3740369.0,209597.0,2060423.0,83197591.0
788,Europe,2020-09-06,52.0,10.0,70.0,2042.8300000000002,56.0,0.0,0.0,60.0,0.0,100.0,0.0,78.0,99.0,15.0,48.0,16.0,1774.5200000000004,90.0,56.0,1489297.0,708.7850000000002,459.07399999999984,9436.536,1.964498693519227,1067.9970545170333,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,44.001000000000005,0.0,0.0,-738.857,281.86199999999997,501499160.69999987,222.078,36.337999999999994,27402.281779018598,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,196.44986935192267,28726.0,34018.718,351.0,369.28700000000003,7787.0,11779.142857142859,727744.0,1234422.0,inf,27.402281779018598,748506210.0,30081.702,0.8980000000000002,2938.6112181449657,1771.7500000000005,2906.6949999999993,3769095.0,209948.0,2068210.0,98165082.0
789,Europe,2020-09-07,52.0,10.0,68.0,1965.93,56.0,0.0,0.0,59.0,0.0,97.0,0.0,76.0,100.0,15.0,48.0,16.0,1750.4500000000005,88.0,54.0,1532657.0,708.7850000000002,459.07399999999984,9436.536,1.9482981763331713,1069.5448561476837,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,36.286,0.0,0.0,-750.1429999999998,281.86199999999997,501499160.69999987,222.078,36.337999999999994,27606.74784504419,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,194.82981763331708,52473.0,35002.432,267.0,366.43100000000004,8842.0,12001.714285714288,846549.0,1245890.0,inf,27.606747845044186,748506210.0,30081.702,0.9030000000000002,2936.1005714844546,1747.6800000000005,3035.3659999999986,3821568.0,210215.0,2077052.0,85310121.0
790,Europe,2020-09-08,52.0,10.0,70.0,2044.72,56.0,0.0,0.0,59.0,1650000.0,97.0,0.0,78.0,101.0,15.0,50.0,16.0,1780.5500000000002,89.0,56.0,1552223.0,708.7850000000002,459.07399999999984,9436.536,1.9328246197356416,1072.7698207214562,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,30.286999999999995,0.0,0.0,-757.0029999999999,281.86199999999997,501499160.69999987,222.078,36.337999999999994,27875.721834339747,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,193.2824619735641,34556.0,35947.573,376.0,369.714,14613.0,12195.42857142857,1066583.0,1272131.0,inf,27.875721834339753,748506210.0,30081.702,0.9040000000000001,2929.3925645336185,1724.0800000000002,2709.39,3856124.0,210591.0,2091665.0,85009915.0
791,Europe,2020-09-09,52.0,10.0,70.0,2042.0700000000002,56.0,0.0,66000000.0,59.0,0.0,97.0,0.0,78.0,102.0,15.0,50.0,16.0,1777.3100000000002,89.0,56.0,1577680.0,708.7850000000002,459.07399999999984,9436.536,1.9192987679640894,1075.3532472512732,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,26.001,0.0,0.0,-750.5690000000002,281.86199999999997,501499160.69999987,222.078,36.337999999999994,28112.448118870692,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,191.9298767964089,39736.0,37299.144,469.0,377.4309999999999,13803.0,12339.57142857143,1049791.0,1282936.0,inf,28.11244811887067,748506210.0,30081.702,0.9470000000000002,2931.112271280137,1720.8400000000001,2706.59,3895860.0,211060.0,2105468.0,88335325.0
792,Europe,2020-09-10,52.0,10.0,70.0,2042.0700000000002,56.0,0.0,0.0,59.0,0.0,97.0,0.0,78.0,102.0,15.0,50.0,16.0,1777.3100000000002,89.0,56.0,1603733.0,708.7850000000002,459.07399999999984,9436.536,1.901305738601776,1077.8847141821152,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,18.853999999999996,0.0,0.0,-747.7120000000001,281.86199999999997,501499160.69999987,222.078,36.337999999999994,28448.689558325088,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,190.13057386017758,38942.0,37684.999,259.0,357.85799999999995,12627.0,12136.714285714286,1130025.0,1303268.0,inf,28.448689558325096,748506210.0,30081.702,0.9580000000000003,2910.743355417067,1720.8400000000001,2439.681,3934802.0,211319.0,2118095.0,94021073.0
793,Europe,2020-09-11,52.0,10.0,70.0,2035.2400000000002,56.0,0.0,0.0,57.0,0.0,97.0,0.0,78.0,102.0,15.0,49.0,15.0,1768.9800000000002,89.0,56.0,1641084.0,708.7850000000002,459.07399999999984,9436.536,1.8863873919436214,1080.1669875269188,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,9.998999999999997,0.0,0.0,-746.9999999999998,281.86199999999997,501499160.69999987,222.078,36.337999999999994,28693.303418111558,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,188.63873919436222,52591.0,39716.284,585.0,368.28800000000007,14660.0,12366.857142857143,1186204.0,1321533.0,,28.693303418111554,748506210.0,30081.702,0.9690000000000003,2919.0171843292414,1709.7300000000002,2410.4190000000003,3987393.0,211904.0,2132755.0,88640612.0
794,Europe,2020-09-12,50.0,10.0,69.0,1973.5000000000002,54.0,0.0,0.0,55.0,0.0,94.0,0.0,76.0,97.0,13.0,47.0,14.0,1706.4800000000002,87.0,54.0,1661278.0,708.7850000000002,459.07399999999984,9436.536,1.867189488025898,1082.3792535021528,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,1.7139999999999969,0.0,0.0,-724.285,281.86199999999997,501499160.69999987,222.078,36.337999999999994,28986.071549012246,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,186.7189488025898,34394.0,40202.569,319.0,375.14599999999996,13879.0,12315.857142857143,1015529.0,1341109.0,inf,28.98607154901226,748506210.0,30081.702,0.9760000000000003,2902.1129475366874,1647.2300000000002,2301.9039999999995,4021787.0,212223.0,2146634.0,87810227.0
795,Europe,2020-09-13,50.0,10.0,69.0,1971.2300000000002,54.0,0.0,0.0,55.0,0.0,94.0,0.0,76.0,96.0,13.0,47.0,14.0,1703.7000000000003,87.0,54.0,1689619.0,708.7850000000002,459.07399999999984,9436.536,1.851796638461623,1084.4204987246956,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-9.001000000000008,0.0,0.0,-728.0,281.86199999999997,501499160.69999987,222.078,36.337999999999994,29200.754946946006,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,185.1796638461623,35834.0,41218.00099999999,282.0,365.28399999999993,7205.0,12232.714285714283,786561.0,1348527.0,inf,29.200754946946006,748506210.0,30081.702,1.0090000000000001,2887.111506520453,1603.7100000000003,2324.913,4057621.0,212505.0,2153839.0,107470059.0
796,Europe,2020-09-14,50.0,10.0,69.0,1940.9100000000003,54.0,0.0,0.0,55.0,0.0,94.0,0.0,76.0,96.0,13.0,38.0,14.0,1666.65,87.0,54.0,1737350.0,708.7850000000002,459.07399999999984,9436.536,1.8392044603302002,1086.9305774284314,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-17.71300000000001,0.0,0.0,-725.4279999999999,281.86199999999997,501499160.69999987,222.078,36.337999999999994,29475.812255859226,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,183.92044603302006,56687.0,41820.00399999999,401.0,384.42599999999993,8547.0,12190.571428571428,956108.0,1171137.0,inf,29.475812255859232,748506210.0,30081.702,0.9760000000000003,2877.1308921446857,1566.66,2079.1859999999997,4114308.0,212906.0,2162386.0,92750389.0
797,Europe,2020-09-15,47.0,9.0,64.0,1775.0100000000002,46.0,0.0,0.0,50.0,0.0,86.0,0.0,69.0,89.0,13.0,32.0,12.0,1524.9900000000002,78.0,51.0,1761591.0,708.7850000000002,459.07399999999984,9436.536,1.8227177684208655,1089.7208694642295,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-23.854999999999997,0.0,0.0,-696.0010000000002,281.86199999999997,501499160.69999987,222.078,36.337999999999994,29841.135792907695,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,182.2717768420865,39244.0,42489.71299999999,439.0,393.4269999999999,14556.0,12182.42857142857,1107811.0,1173075.0,inf,29.8411357929077,748506210.0,30081.702,0.9780000000000003,2868.9645133658914,1349.5300000000002,2086.9120000000003,4153552.0,213345.0,2176942.0,90837230.0
798,Europe,2020-09-16,47.0,9.0,64.0,1772.7400000000002,46.0,0.0,0.0,50.0,0.0,86.0,2947137.5,69.0,88.0,13.0,32.0,12.0,1522.2200000000003,78.0,51.0,1797129.0,708.7850000000002,459.07399999999984,9436.536,1.8080222323513304,1093.762074519695,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-27.284999999999997,0.0,0.0,-676.7119999999999,281.86199999999997,501499160.69999987,222.078,36.337999999999994,30133.08028020016,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,180.80222323513308,49859.0,43935.863,791.0,439.42999999999995,13521.0,12142.142857142855,1158507.0,1180971.0,inf,30.133080280200165,748506210.0,30081.702,1.0140000000000005,2865.5224257022473,1349.5300000000002,2043.9259999999997,4203411.0,214136.0,2190463.0,94617519.0
799,Europe,2020-09-17,43.0,7.0,55.0,1548.1200000000001,41.0,708607091.0,0.0,43.0,0.0,72.0,0.0,60.0,82.0,10.0,26.0,11.0,1342.1300000000003,66.0,46.0,1831292.0,708.7850000000002,459.07399999999984,9436.536,1.7924700492414567,1097.0915933406325,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-24.996999999999993,0.0,0.0,-652.0,281.86199999999997,501499160.69999987,222.078,36.337999999999994,30450.212229048782,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,179.24700492414567,49107.0,45387.99999999999,533.0,478.57200000000006,14408.0,12396.571428571428,1113055.0,1163830.0,inf,30.4502122290488,748506210.0,30081.702,0.9960000000000002,2860.115244159261,1169.44,2081.1969999999997,4252518.0,214669.0,2204871.0,94951678.0
800,Europe,2020-09-18,34.0,5.0,44.0,1228.79,33.0,0.0,0.0,36.0,0.0,56.0,0.0,48.0,63.0,8.0,20.0,9.0,1061.1200000000001,53.0,38.0,1829431.0,708.7850000000002,459.07399999999984,9436.536,1.7749173435106038,1100.3439091576065,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-19.854000000000003,0.0,0.0,-633.43,281.86199999999997,501499160.69999987,222.078,36.337999999999994,30887.072383991977,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,177.4917343510603,58370.0,46213.571,531.0,470.8610000000001,59688.0,18829.14285714286,1107407.0,1062685.0,inf,30.887072383991967,748506210.0,30081.702,0.9420000000000004,2891.1081135113063,888.43,1978.5720000000001,4310888.0,215200.0,2264559.0,94256867.0
801,Europe,2020-09-19,34.0,5.0,44.0,1231.44,33.0,0.0,0.0,36.0,0.0,56.0,0.0,48.0,63.0,8.0,20.0,9.0,1064.3600000000001,53.0,38.0,1861709.0,708.7850000000002,459.07399999999984,9436.536,1.7582093392351832,1103.9912892799587,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-11.43000000000001,0.0,0.0,-618.2840000000002,281.86199999999997,501499160.69999987,222.078,36.337999999999994,31312.812160007783,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,175.8209339235183,46545.0,47949.431,570.0,506.71400000000006,13693.0,18802.571428571424,965904.0,910478.0,inf,31.312812160007788,748506210.0,30081.702,0.9200000000000004,2868.2488362259874,891.67,1947.9650000000001,4357433.0,215770.0,2278252.0,92785983.0
802,Europe,2020-09-20,34.0,5.0,44.0,1229.17,33.0,0.0,0.0,36.0,0.0,56.0,0.0,48.0,63.0,8.0,20.0,9.0,1061.5800000000002,53.0,38.0,1896617.0,708.7850000000002,459.07399999999984,9436.536,1.7441512111485091,1106.3577737279559,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,-1.4269999999999987,0.0,0.0,-619.7110000000001,281.86199999999997,501499160.69999987,222.078,36.337999999999994,31596.42199789443,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,174.41512111485093,43721.0,49076.143000000004,397.0,523.146,8412.0,18974.999999999996,794805.0,914326.0,inf,31.596421997894417,748506210.0,30081.702,0.9390000000000003,2847.8448755406653,888.89,1711.9860000000003,4401154.0,216167.0,2286664.0,93069084.0
803,Europe,2020-09-21,28.0,4.0,36.0,971.2099999999998,26.0,0.0,0.0,31.0,0.0,44.0,0.0,40.0,53.0,6.0,15.0,7.0,838.8899999999998,44.0,29.0,1954957.0,708.7850000000002,459.07399999999984,9436.536,1.730841664389695,1109.3520949499707,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,5.429,0.0,0.0,-641.5700000000002,281.86199999999997,501499160.69999987,222.078,36.337999999999994,31991.210907371256,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,173.0841664389695,69334.0,50882.85999999999,450.0,530.1449999999999,10536.0,19259.14285714286,668700.0,891402.0,inf,31.991210907371258,748506210.0,30081.702,0.9480000000000004,2845.82853257989,666.1999999999999,1593.1889999999996,4470488.0,216617.0,2297200.0,94957308.0
804,Europe,2020-09-22,17.0,3.0,26.0,575.3899999999999,19.0,0.0,0.0,23.0,0.0,30.0,0.0,26.0,31.0,4.0,11.0,4.0,481.02000000000004,32.0,19.0,1981191.0,708.7850000000002,459.07399999999984,9436.536,1.7166436439292072,1113.0305980815704,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,0.0,0.0,0.0,0.0,281.86199999999997,501499160.69999987,222.078,36.337999999999994,32442.833758147237,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,171.66436439292067,45628.0,51794.856,563.0,547.8589999999999,18823.0,19868.71428571428,657437.0,747220.0,inf,32.44283375814723,748506210.0,30081.702,0.6470000000000001,2834.319841614588,153.71,909.5089999999999,4516116.0,217180.0,2316023.0,84837710.0
805,Europe,2020-09-23,15.0,3.0,24.0,592.05,18.0,0.0,0.0,22.0,0.0,29.0,0.0,24.0,31.0,4.0,9.0,4.0,501.39,30.0,17.0,2014248.0,708.7850000000002,459.07399999999984,9436.536,1.705094514338218,1117.2088294565735,288.57,27.099999999999994,936.0999999999999,1401145.971,0.0,0.0,0.0,0.0,0.0,0.0,281.86199999999997,501499160.69999987,222.078,36.337999999999994,32792.61400218267,2473.8929792000004,3829.4000000000015,718.6455058612466,1423.7000000000005,1682.8,170.50945143382182,51753.0,52065.426999999996,664.0,529.715,18014.0,20510.571428571428,77022.0,71407.0,inf,32.79261400218268,748506210.0,30081.702,0.365,2833.565457204388,110.19,399.56,4567869.0,217844.0,2334037.0,6472357.0
806,Europe,2020-09-24,11.0,3.0,16.0,456.44,12.0,0.0,210446294.0,15.0,0.0,21.0,0.0,16.0,26.0,4.0,8.0,4.0,391.20000000000005,21.0,13.0,0.0,669.3640000000001,431.84199999999987,9203.151,1.5825754326698362,996.6463025952312,276.60999999999996,25.599999999999994,889.9,1319924.3279999997,0.0,0.0,0.0,0.0,0.0,0.0,281.86199999999997,463406945.1899999,216.888,34.513999999999996,30844.428702465346,2373.3011512000003,3663.0400000000013,703.7512248612467,1373.4000000000003,1596.3,158.25754326698367,47789.0,41926.86,527.0,438.2869999999999,0.0,0.0,0.0,0.0,inf,30.844428702465347,691652157.0,29963.879,0.0,0.0,0.0,0.0,3832346.0,181461.0,0.0,0.0
807,North America,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,North America,2020-01-01,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
809,North America,2020-01-02,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
810,North America,2020-01-03,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
811,North America,2020-01-04,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
812,North America,2020-01-05,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
813,North America,2020-01-06,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
814,North America,2020-01-07,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
815,North America,2020-01-08,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
816,North America,2020-01-09,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0
817,North America,2020-01-10,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0
818,North America,2020-01-11,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0
819,North America,2020-01-12,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0
820,North America,2020-01-13,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0
821,North America,2020-01-14,0.0,0.0,1.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,29.269000000000005,676.124,0.0,0.0,39.42,5.8,46.5,130180.36699999998,0.0,0.0,0.0,0.0,0.0,0.0,143.029,340712058.87,8.25,3.36,0.0,138.50060000000002,310.42,-379.0623,81.7,136.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,30.0,0.0,0.0,508525461.0,328.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0
