,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new_tests,icu_patients,hosp_patients,total_tests,total_recovered,new_recovered,active_cases,percent_pop_affected,percent_pop_tested,percent_pop_vaccinated,herd_immunity_threshold,death_percent,recovered_percent,total_cases_per_hundred,total_deaths_per_hundred,total_recovered_per_hundred,total_tests_per_hundred,positive_rate,tests_per_case,new_tests_smoothed,new_recovered_smoothed,percent_increase_cases
185,2020-07-04,11280675.0,193811.0,188051.429,557086.0,4793.0,4795.286,1447.205,24.864,24.125,71.469,0.615,0.615,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1754627.0,1793.0,16792.0,237722819.0,5163556.0,91839.0,2835614.0,0.14472054240516874,3.049762120419723,,5222515148.43,4.938410157193608,45.77346657004124,0.14472054240516874,0.007146893965682536,0.06624360909781228,3.049762120419723,0.08790776003325532,11.51390483077598,2153621.4285714286,113225.14285714286,-3.7566542189734653
186,2020-07-05,11464635.0,183960.0,190912.429,560915.0,3829.0,4840.286,1470.806,23.6,24.492,71.96,0.491,0.621,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1549215.0,1762.0,16859.0,240458445.0,5270453.0,106897.0,2857910.0,0.14708057768504829,3.0848576513642523,,5222515148.43,4.892567447633527,45.97139812998844,0.14708057768504826,0.007196016465610013,0.06761499793948048,3.0848576513642523,0.09246706511339794,11.071700716207816,2105223.4285714286,116589.57142857143,-5.08278683872433
187,2020-07-06,11628625.0,163990.0,192181.0,565153.0,4238.0,4870.429,1491.844,21.038,24.655,72.504,0.544,0.625,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,1954592.0,1756.0,16747.0,242557613.0,5376767.0,106314.0,2868427.0,0.14918441648450162,3.1117880195877476,,5222515148.43,4.860015694030893,46.23734104419052,0.14918441648450165,0.007250386054195191,0.06897890743472461,3.111788019587747,0.09308235179872368,10.979561994802532,2106051.8571428573,121129.85714285714,-10.85562078712764
188,2020-07-07,11840041.0,211416.0,197445.857,571493.0,6340.0,5032.286,1518.967,27.123,25.33,73.317,0.813,0.646,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2380007.0,1715.0,16246.0,244867380.0,5509469.0,132702.0,2880914.0,0.15189668664503114,3.141420176623524,,5222515148.43,4.826782272122199,46.532516230306975,0.15189668664503114,0.007331722342923372,0.07068135036639764,3.141420176623524,0.09490639221438069,10.709596184568008,2118195.0,125529.0,28.92005610098176
189,2020-07-08,12054218.0,214177.0,196954.714,577122.0,5629.0,5078.0,1546.444,27.477,25.267,74.039,0.722,0.651,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2560293.0,1450.0,15760.0,247405790.0,5650539.0,141070.0,2888636.0,0.15464437786126703,3.173985610167767,,5222515148.43,4.787718290809076,46.876031278014054,0.15464437786126703,0.0074039371645717835,0.07249114693593778,3.173985610167767,0.09402412368549136,10.827004839679375,2137873.714285714,130461.57142857143,1.3059560298179784
190,2020-07-09,12281057.0,226839.0,199367.0,582911.0,5789.0,5130.286,1575.545,29.101,25.577,74.782,0.743,0.658,1.11,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2669875.0,1658.0,15428.0,250230595.0,5769477.0,118938.0,2929094.0,0.1575545107317421,3.2102252245338256,,5222515148.43,4.746423699523583,46.97866804135833,0.15755451073174206,0.007478204637039834,0.07401701058085139,3.210225224533825,0.09362459219774051,10.880588445154656,2177516.1428571427,114173.0,5.911932653833052
191,2020-07-10,12513740.0,232683.0,203839.429,588540.0,5629.0,5178.143,1605.396,29.851,26.151,75.504,0.722,0.664,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2707023.0,1627.0,15066.0,252865778.0,5894838.0,125361.0,2963828.0,0.1605396166734044,3.2440321654391235,,5222515148.43,4.703150297193325,47.10692406906328,0.1605396166734044,0.0075504194586882446,0.07562527532710589,3.244032165439124,0.09378599815755807,10.858451351917926,2225090.285714286,117588.71428571429,2.576276566198943
192,2020-07-11,12730217.0,216477.0,207077.429,593752.0,5212.0,5238.0,1633.168,27.772,26.566,76.173,0.669,0.672,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2408744.0,1581.0,14892.0,255335269.0,6008139.0,113301.0,3002057.0,0.16331681474517262,3.2757134324718753,,5222515148.43,4.6641153092677055,47.195888334032325,0.16331681474517262,0.007617284559137973,0.07707882151783012,3.2757134324718753,0.09084517309021346,11.154698693845132,2318535.5714285714,120654.71428571429,-6.964840577094156
193,2020-07-12,12922436.0,192219.0,208257.286,598127.0,4375.0,5316.0,1657.828,24.66,26.717,76.734,0.561,0.682,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2087334.0,1581.0,14912.0,258110191.0,6108819.0,100680.0,3030953.0,0.16578280529454836,3.311313094457708,,5222515148.43,4.628593246660304,47.27296772837567,0.16578280529454836,0.007673411729987467,0.07837045204608772,3.311313094457708,0.08703721194300118,11.50293691421424,2395409.714285714,119766.57142857143,-11.205809393145694
194,2020-07-13,13113951.0,191515.0,212189.429,602442.0,4315.0,5327.0,1682.398,24.57,27.222,77.288,0.554,0.683,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2229014.0,1570.0,14918.0,260385830.0,6223387.0,114568.0,3044750.0,0.16823976418031766,3.340507421073656,,5222515148.43,4.593901563304606,47.45623191668171,0.1682397641803177,0.007728769156779596,0.07984025266548996,3.3405074210736556,0.08732568234414499,11.462919408936653,2434612.8571428573,120945.71428571429,-0.3662489139991343
195,2020-07-14,13336175.0,222224.0,213733.429,608446.0,6004.0,5279.0,1710.907,28.509,27.42,78.058,0.77,0.677,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2503355.0,1537.0,14709.0,262863950.0,6348480.0,125093.0,3068432.0,0.1710906909037138,3.3722993901309235,,5222515148.43,4.5623726443301775,47.60345451375675,0.1710906909037138,0.007805794878786536,0.08144507922162156,3.372299390130924,0.08731717937172491,11.463997716456017,2452234.0,119858.71428571429,16.034775343967844
196,2020-07-15,13567631.0,231456.0,216201.857,614301.0,5855.0,5311.286,1740.601,29.694,27.737,78.809,0.751,0.681,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2737961.0,10766.0,48455.0,265602195.0,6481502.0,133022.0,3093612.0,0.17406005557940302,3.4074285204035575,,5222515148.43,4.527695365535811,47.77180334577201,0.17406005557940302,0.007880909069717687,0.08315162745493386,3.4074285204035575,0.08744326290667238,11.446168427299202,2477615.1428571427,118709.0,4.154366765065887
197,2020-07-16,13818985.0,251354.0,219704.0,620484.0,6183.0,5367.571,1772.847,32.246,28.186,79.602,0.793,0.689,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2850659.0,11306.0,52809.0,268578728.0,6618995.0,137493.0,3125981.0,0.17728469304264957,3.4456146635418787,,5222515148.43,4.490083750724095,47.89783764871298,0.17728469304264957,0.007960231194829097,0.08491553444958745,3.4456146635418787,0.08790206191447754,11.384925612491102,2503441.4285714286,121359.71428571429,8.59688234480851
198,2020-07-17,14061757.0,242772.0,221145.286,627527.0,7043.0,5569.571,1803.992,31.145,28.371,80.506,0.904,0.715,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2875425.0,12000.0,54216.0,271438794.0,6785678.0,166683.0,3123287.0,0.18039923144755773,3.4823066436613828,,5222515148.43,4.462650008814688,48.256259868521404,0.18039923144755776,0.008050586318096065,0.08705392192814887,3.4823066436613823,0.08768415395088115,11.414952052294426,2527498.8571428573,127262.85714285714,-3.4143081072909087
199,2020-07-18,14297966.0,236209.0,223964.143,634098.0,6571.0,5763.714,1834.296,30.303,28.733,81.349,0.843,0.739,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2618154.0,12540.0,54454.0,274001066.0,6920845.0,135167.0,3155639.0,0.18342957268165788,3.5151782044172393,,5222515148.43,4.434882556022305,48.40440241639965,0.18342957268165788,0.0081348861214451,0.08878798851151196,3.5151782044172393,0.0877339189556541,11.408814408466515,2557414.5714285714,130386.57142857143,-2.7033595307531355
200,2020-07-19,14511342.0,213376.0,226986.571,638779.0,4681.0,5807.429,1861.67,27.374,29.12,81.949,0.601,0.745,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2245251.0,11791.0,52015.0,276895262.0,7000177.0,79332.0,3224619.0,0.18616698781472796,3.552308040614707,,5222515148.43,4.401929194419097,48.23934960667318,0.18616698781472796,0.008194938986987152,0.08980574410415929,3.552308040614707,0.08815478789981625,11.360723626023157,2579974.1428571427,127336.85714285714,-9.666439466743437
201,2020-07-20,14718456.0,207114.0,229215.0,642806.0,4027.0,5766.286,1888.241,26.571,29.406,82.466,0.517,0.74,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2400392.0,12871.0,55271.0,279349420.0,7130339.0,130162.0,3235562.0,0.18882406732634444,3.5837925995535995,,5222515148.43,4.3673466836467085,48.44488443624793,0.18882406732634444,0.008246601642303932,0.09147560120407056,3.583792599553599,0.08820682386521853,11.353704446791934,2604456.714285714,129564.57142857143,-2.934725554889017
202,2020-07-21,14952048.0,233592.0,230839.0,649205.0,6399.0,5822.714,1918.208,29.968,29.614,83.287,0.821,0.747,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2741646.0,13031.0,56140.0,282312739.0,7283093.0,152754.0,3246083.0,0.19182083489047583,3.621809219392354,,5222515148.43,4.341913562610286,48.70966840127854,0.19182083489047586,0.008328694846021854,0.0934352925997148,3.6218092193923535,0.08769695267971625,11.421117711987435,2638498.285714286,133516.14285714287,12.78426373881052
203,2020-07-22,15231963.0,279915.0,237761.714,656561.0,7356.0,6037.143,1954.119,35.91,30.503,84.231,0.944,0.775,1.1,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2936274.0,14004.0,60104.0,285181500.0,7433976.0,150883.0,3298057.0,0.19541188335409554,3.6586127482548374,,5222515148.43,4.310416195207407,48.80510804812223,0.1954118833540955,0.00842306546745474,0.09537098080983689,3.658612748254837,0.08923896680411479,11.229772511348335,2666828.714285714,136067.7142857143,19.83073050446933
204,2020-07-23,15514872.0,282909.0,242269.571,663184.0,6623.0,6100.0,1990.413,36.295,31.081,85.08,0.85,0.783,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2953680.0,15301.0,60983.0,288331990.0,7587016.0,153040.0,3353495.0,0.19904134204617768,3.6990305975096076,,5222515148.43,4.274505132881535,48.90157005484802,0.19904134204617768,0.008508032382320157,0.09733434131882124,3.6990305975096076,0.09032580601035944,11.101083506085947,2681546.0,138288.7142857143,1.0696104174481524
205,2020-07-24,15795939.0,281067.0,247740.286,669641.0,6457.0,6016.286,2026.472,36.058,31.783,85.909,0.828,0.772,1.09,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2955595.0,15018.0,59780.0,291182171.0,7786961.0,199945.0,3355585.0,0.20264716959569876,3.7355957622956604,,5222515148.43,4.239323790754066,49.297233928290055,0.20264716959569873,0.008590869671960199,0.09989944924465027,3.7355957622956604,0.0918496108908955,10.911295888805267,2692998.8571428573,143040.42857142858,-0.6510927542071832
206,2020-07-25,16050022.0,254083.0,250293.714,675791.0,6150.0,5956.143,2059.068,32.596,32.11,86.698,0.789,0.764,1.08,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2722875.0,15739.0,64441.0,294013145.0,7988421.0,201460.0,3337671.0,0.20590681758448776,3.771914519179883,,5222515148.43,4.210530054102106,49.772025234607156,0.20590681758448776,0.008669768437840057,0.10248399320792777,3.7719145191798833,0.0922916911780666,10.858784682786998,2707959.0,152510.85714285713,-9.60055787410119
207,2020-07-26,16263077.0,213055.0,250247.857,680118.0,4327.0,5905.571,2086.401,27.333,32.104,87.253,0.555,0.758,1.07,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2252961.0,13801.0,55846.0,296981698.0,8112803.0,124382.0,3367413.0,0.20864011458685094,3.809998286358575,,5222515148.43,4.181976141415306,49.884797323409344,0.20864011458685094,0.00872527981344366,0.10407969829697959,3.8099982863585753,0.09222487656998453,10.866219198736232,2709060.4285714286,158946.57142857142,-16.147479366978512
208,2020-07-27,16489483.0,226406.0,253003.857,685350.0,5232.0,6077.714,2115.447,29.046,32.458,87.924,0.671,0.78,1.07,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2549674.0,15650.0,59916.0,299636169.0,8256245.0,143442.0,3389190.0,0.21154469247104532,3.8440526743201815,,5222515148.43,4.156285554859421,50.069762648107286,0.21154469247104532,0.008792401495245843,0.10591992541492087,3.8440526743201815,0.09258410683290831,10.81933328826538,2730386.4285714286,160843.7142857143,6.2664570181408585
209,2020-07-28,16742184.0,252701.0,255733.714,692072.0,6722.0,6123.857,2147.866,32.419,32.808,88.786,0.862,0.786,1.06,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2837002.0,15921.0,60830.0,302471642.0,8397144.0,140899.0,3428757.0,0.2147866106883797,3.8804291491796388,,5222515148.43,4.133702030750587,50.155606938736305,0.2147866106883797,0.008878638487805911,0.10772752821389751,3.8804291491796388,0.09313723288424434,10.74644962246744,2744008.714285714,159150.14285714287,11.614091499341894
210,2020-07-29,17033933.0,291749.0,257424.286,699081.0,7009.0,6074.286,2185.295,37.429,33.025,89.686,0.899,0.779,1.06,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2998248.0,15376.0,58240.0,305549059.0,8564587.0,167443.0,3475166.0,0.2185294783382469,3.919909539976013,,5222515148.43,4.104049252747442,50.279562564910876,0.2185294783382469,0.008968557422773707,0.10987566578385222,3.919909539976013,0.09341958914167318,10.716010929431922,2752862.1428571427,161515.85714285713,15.452253849410958
211,2020-07-30,17314137.0,280204.0,257037.857,705724.0,6643.0,6077.143,2221.242,35.948,32.976,90.538,0.852,0.78,1.05,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3104769.0,16031.0,59356.0,308852294.0,8753193.0,188606.0,3493461.0,0.22212423440240953,3.9622869651648194,,5222515148.43,4.075998705566439,50.55517927344574,0.22212423440240955,0.009053780918991578,0.11229530491190698,3.9622869651648194,0.0926292571775,10.8074393439004,2774446.285714286,166596.7142857143,-3.957168662103383
212,2020-07-31,17604827.0,290690.0,258412.571,712305.0,6581.0,6094.857,2258.535,37.293,33.152,91.382,0.844,0.782,1.04,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3131231.0,16045.0,58566.0,312296809.0,8928733.0,175540.0,3534298.0,0.22585351606966425,4.006476881027366,,5222515148.43,4.046077817180481,50.71752764170871,0.22585351606966425,0.009138209013016839,0.11454731944240301,4.006476881027367,0.09230627218581998,10.844024290313396,2799537.1428571427,163110.2857142857,3.7422734864598572
213,2020-08-01,17853166.0,248339.0,257592.0,718386.0,6081.0,6085.0,2290.395,31.86,33.047,92.162,0.78,0.781,1.03,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2616976.0,15842.0,62829.0,315084431.0,9085672.0,156939.0,3564091.0,0.22903947389402826,4.042239472172008,,5222515148.43,4.023857729211726,50.89109685083307,0.22903947389402823,0.00921622257323073,0.11656070048604843,4.0422394721720085,0.09253215363200662,10.818515640761303,2784408.714285714,156750.14285714287,-14.569128624995697
214,2020-08-02,18084132.0,230966.0,260150.714,722791.0,4405.0,6096.143,2320.026,29.631,33.375,92.727,0.565,0.782,1.03,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2262198.0,15521.0,62744.0,318704708.0,9217526.0,131854.0,3613419.0,0.23200255232658235,4.088684250618064,,5222515148.43,3.996824398317818,50.970242862637804,0.23200255232658235,0.009272734616108905,0.11825226436837738,4.088684250618064,0.0936080660062796,10.707080694834904,2785728.285714286,157817.57142857142,-6.995679293224177
215,2020-08-03,18290600.0,206468.0,257302.429,727857.0,5066.0,6072.429,2346.513,26.488,33.01,93.377,0.65,0.779,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2429061.0,15736.0,58070.0,321167049.0,9395214.0,177688.0,3591968.0,0.23465134426051448,4.120273789817312,,5222515148.43,3.979404721550961,51.36635211529419,0.2346513442605145,0.009337726672685714,0.12053183573612707,4.120273789817312,0.0930653633764894,10.778983249299559,2768497.8571428573,162709.85714285713,-10.606755972740578
216,2020-08-04,18548542.0,257942.0,258051.143,734851.0,6994.0,6111.286,2379.605,33.092,33.106,94.275,0.897,0.784,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2990785.0,15703.0,57771.0,324053693.0,9602309.0,207095.0,3578044.0,0.23796049962125967,4.157306740896093,,5222515148.43,3.961772305338069,51.7685379260537,0.23796049962125967,0.009427453171639167,0.1231886714954587,4.157306740896093,0.09266141055694864,10.831566382001943,2790466.8571428573,172166.42857142858,24.93073987252261
217,2020-08-05,18825096.0,276554.0,255880.429,742340.0,7489.0,6179.857,2415.084,35.479,32.827,95.235,0.961,0.793,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3108740.0,15652.0,57330.0,327107936.0,9774933.0,172624.0,3621100.0,0.24150842958859933,4.196489830879378,,5222515148.43,3.943353064441212,51.92501010353413,0.24150842958859933,0.009523530059065878,0.12540327646476682,4.196489830879378,0.0914690768187338,10.969306504958208,2806251.4285714286,172906.57142857142,7.21557559451349
218,2020-08-06,19110249.0,285153.0,256587.429,749229.0,6889.0,6215.0,2451.667,36.582,32.918,96.119,0.884,0.797,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3259374.0,15476.0,56364.0,400636676.0,9942678.0,167745.0,3673097.0,0.24516667670842693,5.1397950085543505,,5222515148.43,3.920561160663056,52.027987704398825,0.2451666767084269,0.009611909505918944,0.1275552884131436,5.139795008554351,0.09107443349048408,11.019288775368182,2828337.8571428573,169926.42857142858,3.109338501703096
219,2020-08-07,19392514.0,282265.0,255383.857,755926.0,6697.0,6231.571,2487.879,36.212,32.763,96.978,0.859,0.799,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3334143.0,15257.0,55640.0,403903891.0,10109175.0,166497.0,3723717.0,0.24878787348096001,5.181710330727387,,5222515148.43,3.89802993051855,52.12926493181853,0.24878787348096001,0.009697825771788442,0.12969128968512716,5.181710330727387,0.0899063253889781,11.167914930975625,2857325.285714286,168634.57142857142,-1.0127896252187463
220,2020-08-08,19651035.0,258521.0,256838.429,761994.0,6068.0,6229.714,2521.045,33.166,32.95,97.757,0.778,0.799,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2909237.0,14864.0,53914.0,407269648.0,10289675.0,180500.0,3742333.0,0.25210445687185873,5.224889854882102,,5222515148.43,3.877627819603395,52.36200027123253,0.2521044568718588,0.009775672554123238,0.13200693639103198,5.224889854882101,0.08904442899033978,11.270124875605871,2899076.8571428573,172000.42857142858,-8.411953306290187
221,2020-08-09,19875726.0,224691.0,255942.0,766793.0,4799.0,6286.0,2549.87,28.826,32.835,98.372,0.616,0.806,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2696016.0,14750.0,53890.0,410778951.0,10454468.0,164793.0,3751840.0,0.2549870329050801,5.269910940377791,,5222515148.43,3.8579370635316668,52.59917549678437,0.2549870329050802,0.009837239249644775,0.13412107693178643,5.269910940377791,0.08636497419538747,11.585019889269677,2961050.8571428573,176706.0,-13.085977541476323
222,2020-08-10,20101681.0,225955.0,258725.857,772521.0,5728.0,6380.571,2578.858,28.988,33.192,99.107,0.735,0.819,1.02,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2633165.0,14774.0,54611.0,413291816.0,10604688.0,150220.0,3774514.0,0.2578858248797767,5.302148655389611,,5222515148.43,3.843066656962669,52.75522977406716,0.2578858248797767,0.009910724148987837,0.13604825947007465,5.302148655389611,0.08648098578473004,11.569114541669437,2990208.5714285714,172782.0,0.5625503469208759
223,2020-08-11,20359262.0,257581.0,258674.286,779134.0,6613.0,6326.143,2611.903,33.045,33.185,99.956,0.848,0.812,1.01,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3163374.0,14629.0,54103.0,416488245.0,10865415.0,260727.0,3717375.0,0.26119034894711,5.343155859181903,,5222515148.43,3.826926535942216,53.36841286290239,0.2611903489471101,0.009995562773177027,0.13939314378414913,5.343155859181903,0.08579247864204238,11.667155669114052,3014864.1428571427,180443.7142857143,13.996592241818062
224,2020-08-12,20635896.0,276634.0,258685.714,786080.0,6946.0,6248.571,2647.393,35.49,33.187,100.847,0.891,0.802,1.01,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3467329.0,14496.0,54120.0,419851978.0,11067072.0,201657.0,3730499.0,0.2647393052398595,5.3863094173037505,,5222515148.43,3.8092845592941544,53.630198562737476,0.2647393052398595,0.010084673476884588,0.1419802150737483,5.38630941730375,0.08448145986753716,11.851870966488153,3066091.1428571427,184591.2857142857,7.396896510223971
225,2020-08-13,20925108.0,289212.0,259265.571,792911.0,6831.0,6240.286,2684.496,37.103,33.261,101.723,0.876,0.801,1.01,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3497098.0,14165.0,53269.0,423764439.0,11209283.0,142211.0,3820037.0,0.2684496255451678,5.436502644044088,,5222515148.43,3.789280322949826,53.568578953093095,0.2684496255451678,0.010172308837815535,0.143804649609446,5.436502644044088,0.08379767780025696,11.946378287576385,3100051.714285714,180943.57142857142,4.546801911551013
226,2020-08-14,21228839.0,303731.0,262332.143,799575.0,6664.0,6235.571,2723.462,38.966,33.655,102.578,0.855,0.8,1.01,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3636905.0,14119.0,52168.0,427317297.0,11470651.0,261368.0,3791344.0,0.2723462110832907,5.482082499580086,,5222515148.43,3.7664565641107366,54.03334115445503,0.2723462110832907,0.010257801744453484,0.14715775735586667,5.482082499580087,0.08363405716734865,11.969520671680769,3143303.4285714286,194496.57142857142,5.0201927997455265
227,2020-08-15,21476563.0,247724.0,260789.714,805580.0,6005.0,6226.571,2755.243,31.781,33.457,103.348,0.77,0.799,1.0,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,3235478.0,13371.0,50809.0,430910114.0,11617048.0,146397.0,3840371.0,0.2755242790310667,5.528174991829221,,5222515148.43,3.7509726300246458,54.09174643074872,0.2755242790310667,0.010334840295528046,0.14903589436863315,5.528174991829221,0.08187730766580002,12.227724978120794,3189909.285714286,189624.7142857143,-18.43967194655798
228,2020-08-16,21691030.0,214467.0,259329.143,810207.0,4627.0,6202.0,2782.757,27.514,33.27,103.942,0.594,0.796,0.99,,,,,,,,,,7794798729.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2698454.0,13592.0,51090.0,434608208.0,11835012.0,217964.0,3793192.0,0.2782756906769132,5.575618089830476,,5222515148.43,3.735216815430157,54.56177968496655,0.27827569067691316,0.010394200391418472,0.15183216926395637,5.575618089830476,0.08132528854323659,12.311063434661719,3190257.5714285714,197220.57142857142,-13.425021394778058
